author,text,source,date,url
VENTUR,"Jota63 comentarte que yo me opere el pasado 10 de diciembre de un choque femoro-acetabular como ya comente en un correo anterior, yo me opere en mallorca con la técnica del Dr Margalet pero antes de ello y por cuestiones laborales me visito el Dr Flores en la Clinica Cemtro y con una resonancia y una simple exploración de mi cadera con unos moviemientos me diagnostico exactamente lo mismo que mi trauma, al final me practicaron la artroscopia en Mallorca porque mi residencia habitual es en la isla.Comentarte que yo concerte cita con el Dr Flores (joven y con muy buen rollo, me inspiro bastante confianza) y tengo la compañia adeslas.Por cierto del resultado de la artroscopia estoy satisfecho aún estoy en el proceso de rehabilitación y por ahora todo bien. (Hay que pensar que en mi caso la artroscopia se realizó por dos motivos. El primero evitar dolor y el segundo y más importante el tratamiento conservador para retrasar todo lo posible una artrosis.Alguien me podría decir si ha llegado a saber a que se deben o las causas más frecuentes que propicián este tipo de lesiones, yo no recuerdo haber sufrido traumatismo alguno que pudiera originarla",femede.es,"Mar Ene 11, 2011 11:55 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=75
Asturias,"Hola a todos, la verdad en mi caso pregunté a Margalet por que causa se producen estas cosas, y no saben explicarlo, parece que en casos hay una predisposición genética a que se produzcan, pero no siempre es así, es algo que aún no saben y no se atreven a darle una justificación exacta, y menos en personas jóvenes, además todo esto supondría un gasto incalculable en pruebas genéticas y mucho tiempo para demostrarlo, y hoy por hoy estamos como estamos. Saludos.",femede.es,"Mie Ene 12, 2011 9:37 am",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=75
nika,"Hola!Queria preguntaros a todos los que os habéis ya operado o estáis diagnosticados de CFA.. habéis tenido dolor en el coxis y/o art.sacroiliacas??Vivo ahora en Bcn, asi que me he decidido a ir a ver al Dr. Margalet en Enero, pagando la consulta, no tengo ningun seguro..Y todo.. porque ultimamente estoy teniendo sintomas que me hacen pensar que podría ser CFA.. he estado en urgencias por falsa apendicitis 2 veces en los ultimos 6 meses, me duelen más los gluteos y tengo muchisimo dolor en la ingle derecha. La resonancia dice:discreto componente de esclerosis subcondralhipertrofia comparativa del músculo piramidal izquierdo,en la Seg. Social querían infiltrarme después de automaticamente diagnosticarme Piramidal ( cuando jamás se me ha irradiado el dolor a la pierna) así que no me he infiltrado.Os iré contando, porque como ultimamente estoy peor.. tengo decidido ir a verle, eso si , me he dejado tanta pasta en médicos.. hace 2 años.. que es mi última esperanza  felices fiestas y agradecerá alguna respuesta del tema coxis/sacroiliaco, si habéis tenido dolor muy fuerte en estas zonas.",femede.es,"Vie Dic 23, 2011 9:55 am",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=105
suna,"Hola,Soy de Gipuzkoa, quería saber si alguien se ha operado por algún doctor cercano aqui? Y que tal le dejo?Si alguien se ha operado por la SS?Tambien me gustaría saber si el doctor Luis Perez Carro de Santander realiza la artroscopia con la técnica nueva de Margalet?Se que el mejor es Margalet pero es que me cae muy lejos.gracias",femede.es,"Sab Feb 18, 2012 1:54 am",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=120
angeles13,"Hola: No he escrito mucho aquí pero os leo frecuentemente y quisiera pediros algunos consejos. Hoy hace 2 meses que me operó un discípulo de margalet con su misma tecnica. A los 10 días dejé las 2 muletas y al mes la que me quedaba. A los 15 dias comencé la fisioterapia y la bici estática. A día de hoy, voy de lunes a viernes a la fisio, me hacen ejercicios y me ponen el TEMNS y electroestimulacdión en el cuadriceps. Todos los días hago además 15 minutos de bici estática y dos veces en casa, los ejercicios que recomienda el fisio de margalet. Ahora hace una semana, mi médico recomendó también empezar en piscina y assisto 2 veces por semana y hago los ejercicios que recomienda para ella el fisio de margalet Cojeo un poco y tengo mucha presión, como um bloque de hormigón en la zona de la operación. Tampoco puedo ponerme unos calecetines ni atarme unos cordones de zapatos o zapatillas. Me gustaría preguntaros si eso os parece normal y cuantas veces creeis que es lo correcto asistir a la piscina por semana. Muchas gracias Angeles",femede.es,"Mie Dic 12, 2012 8:31 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=150
Elec,"Hola a todos.Ya ha hecho 2 meses de mi operación bilateral, ya dejé las muletas aunque estuve un poco mas de lo que me dijo Margalet ( 1 semana mas) me veía un poco mal.Ando un poco rara (poco natural) ya que es como si la cadera se me girara hacia atrás y el dolorcillo de la fascia lata ha vuelto, me duele mas cuando me levanto por las mñas, luego empiezo mi ritual de ejercicios, bici y piscina y parece que se calienta y me molesta menos, por no decir nada.Todavía tengo alguna molestia todo en la izq, la dercha fenomenal. En la cama al acostarme del lado izq no aguanto mucho, empieza un dolorcillo y me tengo que cambiar.Veremos estos otros 2 meses si todo va mejorando....",femede.es,"Sab Ago 24, 2013 6:16 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=165
warrior,"buenas llevo dos años con un choque y lumboisquialgia con condromalacia y posible fisura laubrum,me operan en breve en aviles  pero no las tengo todas conmigo pues he visto que mi cuadro medico de santa lucia me entran otros traumatologos como guido castaldini que me parece que utiliza la tecnica margalet por la ss,aunque esto retrasaria todo nos e si operarme tengo muuuchas duudas,que me aconsejais tipo cam empuñadura pistola",femede.es,"Mie Abr 30, 2014 4:35 am",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=180
maypeca,"Hola, me se de memoria las técnicas, gracias por recordarlas para quien no las conozca.Despues de haber rehabilitado mas de 100 caderas operadas por artroscopia de distintos doctores con distintas tecnicas, te digo prácticamente al 100% que la técnica NO importa.Siempre hay los MISMOS problemas post-quirurgicos. Entiendo que te sorprenda incluso que te indigne ya que en tu caso no ha sido así y lo siento por ti y por todos a los que les ocurre.Tengo muchos pacientes operados por el Doctor Eric margalet que estan super contentos con la operación y estan estupendamente, otros que no y igual con el Doctor Ribas...y igual que el Doctor Tey....etc...Así que porfavor no os obesioneis con la técnica...intentar conseguir una buena rehabilitación ... he ayudado a mucha gente y se que se puede. ANIMOS!!_________________Georgina Hortola Fisioterapeuta y Osteopata",femede.es,"Mar Ago 18, 2015 7:41 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=240
lola81,No puedo más que sumarme a todo lo que habéis escrito. Margalet no es un médico de fiar.,femede.es,"Dom Ene 10, 2016 11:17 am",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=255
capitan morgan,Tampoco os opereis con Margalet su técnica es nefasta y deja un daño capsular irreparable.,femede.es,"Mar Abr 05, 2016 10:28 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=270
lola81,"Menos mal que te operaste con Tey y NO con Margalet.Diferencia abismal entre ambos, Tey un profesional, Margalet entre su técnica y su ansia por el dinero.....Suerte con la recuperación.",femede.es,"Dom Abr 24, 2016 11:40 am",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=285
